CAS,Compound,log10_lit,log10_pred,fold_error,in_pilot,SHAP_log10_MW,SHAP_logP,SHAP_logP^2,SHAP_log10_Fup,SHAP_sqrt_Fup,SHAP_MW*logP,SHAP_MW*Fup,SHAP_logP*Fup,SHAP_MW,MW,logP,Fup,Clint
74051-80-2,Sethoxydim,1.0744873049856902,1.3033632311706076,1.6938538133436327,True,-0.007296345571990674,0.0762844375986264,0.060403735405845475,0.006327701026512445,-0.0008080570608440459,-0.03804724165401902,-0.051067572334507975,-0.006865297944079379,-0.00466039217633112,327.5,4.38,0.05472,11.87
122-34-9,Simazine,0.8011978344591488,1.029729925911561,1.6925133052090937,True,0.04980458131417199,-0.009012696681476098,0.013576771090832405,-0.02015724072460109,-0.008564791895353004,-0.022361078625754236,-0.29019970113911364,0.038316947897249674,0.009234870794210082,201.7,2.18,0.2845,6.326
118134-30-8,Spiroxamine,0.5255630582700669,1.4219681434732816,7.8778024373966185,True,-0.0034848218033521933,-0.001105595162939795,-0.0035489787529119853,0.03174487598764611,-0.002086587311554866,-0.023815542235869996,0.1606724905659921,-0.010262207828773672,0.004762246133651227,297.5,4.616,0.005446,3.353
122836-35-5,Sulfentrazone,0.7570922201189326,0.6586058627492447,1.2545453278086938,True,-0.04539746582209673,-0.032265706299557675,-0.13395507676143895,-0.09777888215870459,0.0018341880647590393,-0.025985446237440778,-0.1917628251807393,-0.048685038047142845,-0.036490148689787845,387.2,0.9936,0.9933,5.715
112410-23-8,Tebufenozide,1.350267406047918,1.2660894168504455,1.2138862419328593,True,-0.01225878463179441,0.07210298766964991,0.042750613556779414,-0.00282311685182853,-0.0008080570608440459,-0.035418349570588335,-0.05003959896006715,-0.0098237897711873,-0.006684751411069541,352.5,4.247,0.03378,22.4
119168-77-3,Tebufenpyrad,1.2025155617815293,1.4652834133139832,1.83133523581812,True,-0.002694509049116763,0.007827142156031999,0.010464503390903802,0.03174487598764611,-0.002086587311554866,-0.0006323641581411247,0.16225930916607662,-0.0112386828667648,0.0005474621175072948,333.9,4.61,0.005,15.94
96182-53-5,Tebupirimfos,1.3548956047110605,1.52139081135743,1.467219892958933,True,-0.0034956417870027844,0.08496961186028608,0.04995815541283886,0.02033935116410973,-0.0024552553852809833,-0.04054853993592177,0.17372606928426088,-0.031121511195773374,0.0009263080585183833,318.4,3.543,0.005,22.64
34014-18-1,Tebuthiuron,0.7228806106869394,0.8901976532838393,1.4699990111266674,True,-0.01081921566842272,-0.012874158989188728,-0.014035813207982539,-0.02015724072460109,-0.005803448674014967,-0.02156086440499622,-0.3239755293293141,0.03131445359927577,-0.000982793198310693,228.3,1.788,0.4172,5.282
79538-32-2,Tefluthrin,1.394644268735318,1.063877770619854,2.141738768607838,True,-0.15496925173955212,-0.044743807226842534,-0.0008836760286217413,0.02047608636474748,-0.005877173693243452,-0.05124905815210565,0.1396813549113353,-0.03014584318663645,-0.07750312451062161,418.7,2.396,0.005,24.81
149979-41-9,Tepraloxydim,0.5250448070368452,0.9566031296589957,2.7012098370015307,True,-0.010295090790734051,0.09706599546880319,0.05326183130799663,-0.022523879001129097,-0.009450075682882527,-0.03752593915079955,-0.3252643740386641,-0.053528093507811826,-0.004229508827178552,341.8,3.688,0.3834,3.349
5902-51-2,Terbacil,0.35659943572497077,1.0747510966023963,5.225786479131136,True,-0.0004043655847734223,-0.025483498137531344,-0.020365063002141734,0.0030728424957475026,0.0028165112206268643,-0.02156086440499622,-0.08262994586056377,-0.022046242205915022,-0.027740541799452376,216.7,1.89,0.1029,2.272
7696-12-0,Tetramethrin,1.5751993951592251,1.4482140358261455,1.3396315258354035,True,-0.002694509049116763,-0.04142554194893242,-0.015454268545625295,0.032738874784821285,-0.0011284322548484845,0.047603643248417045,0.15920733112510102,-0.0112386828667648,0.01151335745169876,331.4,4.727,0.005,37.6
111988-49-9,Thiacloprid,0.4107772333772098,0.8308044863200013,2.6304330522294705,True,-0.011060311887999393,-0.02803879894666761,-0.04420212311624821,-0.005141813771928101,-0.005038487327206141,0.005803909106536546,-0.32354903721871275,-0.024792369425214997,-0.0022687449739524617,252.7,0.9225,0.2857,2.574
117718-60-2,Thiazopyr,1.618058561513286,1.5181941421427503,1.2585324543268395,True,-0.02916256642516852,0.09320873394140099,0.0530012233841787,-0.0022748417083803094,0.00045046881761815746,0.009178997081883983,0.18296214306152575,-0.02131082439043221,-0.036951455501271165,396.4,3.889,0.01139,41.5
28249-77-6,Thiobencarb,2.3673577849468344,2.1839765568882727,1.525391169964824,True,0.014394422338971747,0.047252979313029186,0.06338153336489631,0.02033935116410973,0.009743898289680114,-0.028104344800483693,0.6928490587610704,0.0862156351035458,0.008811759472056105,257.8,3.4,1e-06,233.0
23564-05-8,Thiophanate-methyl,0.3926969532596657,0.8307224278472963,2.7417349902729673,True,-0.009949638841878296,-0.01850413208430362,-0.054047233823655144,-0.020629025757504905,-0.005803448674014967,-0.03896123844407713,-0.3182879171251336,0.037468036480825945,-0.00965523776435659,342.4,1.4,0.427,2.469
43121-43-3,Triadimefon,1.1640850574588588,1.198234937954816,1.081807232184235,True,-0.008529618132111609,0.040668975557509514,0.0691697835993005,-0.0026254055423469706,-0.003930044263036771,-0.03014718042484412,-0.12324577082423561,-0.01553424502461878,0.003316179127803928,293.8,2.771,0.1142,14.59
82097-50-5,Triasulfuron,1.1637873099620026,1.0137235749625069,1.4127448571487389,True,-0.05679870067806949,-0.038400577504221725,-0.06725665828270684,-0.005832724444097945,0.004784728964977889,-0.03275316052095374,0.04513244245672082,-0.029309480606538964,-0.07493455830399857,401.8,1.102,0.02305,14.58
78-48-8,Tribufos,2.097260781258137,1.4819593920757974,4.123836034154028,True,-0.0039423701590930406,-0.04156075126424383,-0.030776160397761588,0.01475672336898565,0.027747791301278447,0.21005919050683178,-0.048893023332824304,0.07456340693384969,0.01091232123737974,314.5,5.7,0.06651,125.1
3380-34-5,Triclosan,1.4440604177407756,1.3193507841274286,1.332630146637459,True,-0.0034956417870027844,-0.06563443023049137,-0.03088794224835281,0.02695484676857785,-0.0011284322548484845,-0.025950551503266656,0.17186596390261852,-0.026227538534851706,0.004762246133651227,289.5,4.762,0.00428,27.8
68694-11-1,Triflumizole,1.292278228672973,1.3276154528838902,1.0847688965090707,True,-0.007441285265645302,-0.033276779982894286,-0.05680204769994665,0.05137573465386466,0.006268131138720368,-0.037816801102965876,0.17026879637206552,-0.029983653099638352,-0.004068906011064978,345.8,1.404,0.00839,19.6
126535-15-7,Triflusulfuron-methyl,1.160498543522346,1.0834712657645698,1.194063100446283,True,-0.07851922241828499,0.10371587217806548,0.05673304408238782,-0.021806843029729756,-0.006766580518475918,0.1343420411358276,-0.2686757073235671,-0.04983761694601877,-0.05480598527703027,492.4,3.557,0.3292,14.47
131983-72-7,Triticonazole,0.7866804531966488,1.1799431731649792,2.4732198300167836,True,-0.009294518809595503,0.06711401439254948,0.05566266098742842,-0.022523879001129097,-0.009450075682882527,-0.0415250149739129,-0.1544501740457136,0.029218097340288445,-0.0039002009234493833,317.8,3.293,0.1373,6.118
50471-44-8,Vinclozolin,1.2634230108673854,1.0802818740061468,1.5245481203891937,True,-0.019234622114382732,0.086442854933987,0.059783662505094086,-0.028021359624692595,-0.009450075682882527,-0.028169137446805645,-0.2509484168356509,0.00325444343856767,-0.002467739048483952,286.1,3.102,0.5936,18.34
101-54-2,"""n-phenyl-1,4-benzenediamine""",1.1928739715425218,1.1519179474829941,1.0988945615540966,True,0.03263540492751711,0.006649525651262761,0.027197806960704427,-0.019255959592057153,-0.007601752630685215,-0.032749726424251925,-0.07514632964315879,0.03199098160704781,-0.0808942672547799,184.2,2.657,0.1434,15.59
101-61-1,"""4,4'-methylenebis(n,n-dimethylaniline)""",1.2753343934257673,1.5634970738867822,1.9416130416865112,True,-0.0018168122205075292,0.08750050738373409,0.05437341327814831,0.02033935116410973,-0.0024552553852809833,-0.03964965421834319,0.1796747003223275,-0.010149714483934905,0.006588274165134702,254.4,3.803,0.001109,18.85
101-86-0,2-benzylideneoctanal,1.157184682201611,1.5006066206372792,2.2050677544073105,True,-0.0007898061599959398,0.07161027035205884,0.049143189168467494,0.002629619127513294,0.005941314983806032,-0.0356821368103434,0.17672679098302385,-0.016403965042995315,-0.021660919845650335,216.3,4.339,0.009805,14.36
102-27-2,N-ethyl-3-methylaniline,1.117966935491767,1.403155003052148,1.9283597923438673,True,0.1244898848441815,-0.009454018359131162,0.024203707825087087,-0.006939242565900467,-0.007088635606370658,0.00824526799681043,-0.061800640031224895,-0.00044796284139277586,0.0628543779086934,135.2,2.42,0.1414,13.12
103-23-1,Di(2-ethylhexyl)adipate,1.132291715966803,1.254241654691463,1.3241888866853306,True,0.003659089290868332,-0.07810331610912968,-0.033250811232075024,-0.0004889647903400757,0.008623757631057822,0.1219868216058876,-0.027369816497100453,-0.013255757969871072,0.0033483888807702925,370.6,6.851,0.03861,13.56
103-24-2,Azelaic acid di(2-ethylhexyl) ester,0.49872397074790464,0.9023466611515342,2.5329270990243424,True,-0.12861214610059657,-0.06386342191131668,-0.041274359083252936,0.00022807118105926398,0.010938584721738313,-0.04144420151810274,-0.031096012086590803,-0.013255757969871072,-0.05836635996292638,412.7,8.993,0.03126,3.152
103-90-2,Acetaminophen,-0.44273347113009587,0.6204693851271931,11.56652381183622,True,0.13028257611144614,-0.1370841607699236,-0.30723564834549744,-0.06444394986573239,-0.011508246455516232,0.011172998338846845,-0.3504595437210661,-0.011473935303715902,0.09212703125695779,151.2,0.4621,0.9398,0.3598
104-67-6,5-heptyldihydro-2(3h)-furanone,0.9763958366118798,1.267087431020295,1.9529521131226868,True,0.029512812151512188,0.08318606149734217,0.05511378292365755,0.0016074853517634425,0.0006715979176271532,-0.02987793774371984,-0.04868072141185019,-0.011618503057126403,-0.08191941049030597,184.3,3.445,0.069,9.47
105-99-7,Dibutyl hexanedioate,1.1470886246281664,1.1448722837647232,1.0051163575170663,True,-0.0033615279037450905,0.09706599546880319,0.05541287397147595,-0.02830850521401212,-0.009450075682882527,-0.03259160874645438,-0.3026719733046808,0.09896202278601691,0.000722818508806227,258.4,3.927,0.5872,14.03
10605-21-7,Methyl 1h-benzimidazol-2-ylcarbamate,1.3802293369380374,0.984141601776579,2.489360162240976,True,0.04526014532375186,-0.007171588395173387,-0.042585551449185056,-0.016557249665540848,-0.0039551256218176515,0.009422741783715698,-0.3293205508808413,0.03246793468576476,0.02748858211451037,191.2,1.519,0.4872,24.0
106-44-5,4-methylphenol,1.5983636601720266,1.3472228497967558,1.782956758016504,True,0.07464103294047023,-0.00997714607333743,0.014264730292312924,-0.016085464632637034,-0.004206969944311922,0.02339686738898286,-0.10999039372128994,0.04558442023762352,0.06050350942754748,108.1,1.94,0.3259,39.66
106-65-0,Dimethyl succinate,2.5615795601063556,1.0491274630752834,32.54258868275669,True,0.10027600513981885,-0.13604771259332912,-0.10345451256740743,0.19770694450295143,-0.01546995130036225,0.028518419667561447,-0.31527265370523744,-0.030259729732467343,0.054038389782361265,146.1,0.3505,0.9999,364.4
107534-96-3,Tebuconazole,0.7225516620009584,1.2532955319034096,3.394250337853824,True,-0.008472645125172488,0.0781508877064117,0.04837211036407236,0.0007062042192195032,-0.0011767251345701627,-0.0415250149739129,-0.07719575117012799,-0.00982509664813491,-0.004830701215771264,307.8,3.7,0.06601,5.278
108-46-3,Resorcinol,1.1607985535383545,1.0318263834339745,1.3457741131418162,True,0.06897391750753237,-0.013005795817938828,-0.05004250524872419,-0.05425403576225613,-0.010295723051003226,0.02775242028492969,-0.30542796060956556,0.038530292822056736,0.06050350942754748,110.1,0.8006,0.7448,14.48
